Series,Time,Value
CU-S0015,2019-02-19,27.526041666666668
CU-S0015,2019-02-20,28.970603864734297
CU-S0015,2019-02-21,33.44904671717172
CU-S0015,2019-02-22,36.68480769230769
CU-S0015,2019-02-23,42.18078548644338
CU-S0015,2019-02-24,54.8909595959596
CU-S0015,2019-02-25,65.13823426573427
CU-S0015,2019-02-26,54.8
CU-S0015,2019-02-27,46.81355072463768
CU-S0015,2019-02-28,39.513666666666666
CU-S0015,2019-03-01,28.708253968253967
CU-S0015,2019-03-02,36.12669868326118
CU-S0015,2019-03-03,37.91883333333333
CU-S0015,2019-03-04,34.87166666666667
CU-S0015,2019-03-07,46.75996434937612
CU-S0015,2019-03-08,48.75866161616162
CU-S0015,2019-03-10,45.82014705882353
CU-S0015,2019-03-14,124.01472222222223
CU-S0015,2019-03-15,97.58083333333336
CU-S0015,2019-03-16,78.04291666666667
CU-S0015,2019-03-17,72.24434974747474
CU-S0015,2019-03-18,71.16104797979797
CU-S0015,2019-03-19,43.08054545454546
CU-S0015,2019-03-20,56.25694444444444
CU-S0015,2019-03-21,55.24015151515152
CU-S0015,2019-03-22,81.22279356060605
CU-S0015,2019-03-24,141.20151515151517
CU-S0015,2019-03-25,95.18981060606062
CU-S0015,2019-03-26,69.8384375
CU-S0015,2019-03-27,66.82979166666667
CU-S0015,2019-03-28,46.0949688057041
CU-S0015,2019-03-29,97.80699337121212
CU-S0015,2019-03-30,182.14673015873015
CU-S0015,2019-03-31,131.24605263157892
CU-S0015,2019-04-08,61.312037037037044
CU-S0015,2019-04-09,135.5556923076923
CU-S0015,2019-04-10,116.6305183413078
CU-S0015,2019-04-12,117.50953333333332
CU-S0015,2019-04-15,61.828186274509804
CU-S0015,2019-04-16,82.78263888888888
CU-S0015,2019-04-17,86.01299531024532
CU-S0015,2019-04-18,35.91483957219251
CU-S0015,2019-04-19,43.35637626262626
CU-S0015,2019-04-20,61.93658771929825
CU-S0015,2019-04-21,81.72613419913418
CU-S0015,2019-04-22,32.44576506826506
CU-S0015,2019-04-23,25.565972222222225
CU-S0015,2019-04-24,27.98504329004329
CU-S0015,2019-04-25,32.0277398989899
CU-S0015,2019-04-26,34.2041746031746
CU-S0015,2019-04-27,27.978635939224176
CU-S0015,2019-04-28,30.598148148148148
CU-S0015,2019-04-29,33.55230218855219
CU-S0015,2019-04-30,46.21787202380952
CU-S0015,2019-05-01,55.39548611111112
CU-S0015,2019-05-02,66.68968434343434
CU-S0015,2019-05-03,68.45241319444445
CU-S0015,2019-05-04,36.751930171278
CU-S0015,2019-05-05,32.95920138888889
CU-S0015,2019-05-06,41.77222222222222
CU-S0015,2019-05-07,45.93450126262627
CU-S0015,2019-05-08,37.44450684731935
CU-S0015,2019-05-09,27.484766414141415
CU-S0015,2019-05-10,24.434917355371898
CU-S0015,2019-05-11,27.520520833333332
CU-S0015,2019-05-12,27.21861111111111
CU-S0017,2019-03-15,123.93446553446553
CU-S0017,2019-03-16,103.89097222222222
CU-S0017,2019-03-17,74.16458333333334
CU-S0017,2019-03-18,73.84604797979797
CU-S0017,2019-03-19,46.73551282051282
CU-S0017,2019-03-20,46.561881313131316
CU-S0017,2019-03-21,48.871190025252524
CU-S0017,2019-03-22,81.04306818181819
CU-S0017,2019-03-23,106.22961805555555
CU-S0017,2019-03-24,119.878125
CU-S0017,2019-03-25,77.91020517676768
CU-S0017,2019-03-26,50.56594993412384
CU-S0017,2019-03-27,57.20681818181818
CU-S0017,2019-03-28,38.942833333333326
CU-S0017,2019-03-29,65.97842171717171
CU-S0017,2019-03-30,129.07539215686276
CU-S0017,2019-03-31,72.09458333333333
CU-S0017,2019-04-08,41.95453654188948
CU-S0017,2019-04-09,59.11041666666667
CU-S0017,2019-04-10,91.72545454545455
CU-S0018,2019-02-14,32.76742857142857
CU-S0018,2019-02-15,42.083533333333335
CU-S0018,2019-02-16,38.53388888888889
CU-S0018,2019-02-17,26.612824242424246
CU-S0018,2019-02-18,27.367558922558924
CU-S0018,2019-02-19,27.9447619047619
CU-S0018,2019-02-20,32.18630065359477
CU-S0018,2019-02-21,34.93939126559715
CU-S0018,2019-02-22,45.805378787878794
CU-S0018,2019-02-23,57.73219696969697
CU-S0018,2019-02-25,41.45962962962963
CU-S0018,2019-02-26,57.485122222222216
CU-S0018,2019-02-27,41.31475599747475
CU-S0018,2019-02-28,43.76103655603655
CU-S0018,2019-03-01,37.23077489177489
CU-S0018,2019-03-02,35.10030612244898
CU-S0018,2019-03-04,31.34958333333334
CU-S0018,2019-03-05,30.86476325757576
CU-S0018,2019-03-06,34.950466666666664
CU-S0018,2019-03-07,37.46738095238095
CU-S0018,2019-03-08,48.02398917748918
CU-S0018,2019-03-09,40.73041666666667
CU-S0018,2019-03-10,40.433121212121215
CU-S0018,2019-03-11,83.76454545454546
CU-S0018,2019-03-12,85.322363671863
CU-S0018,2019-03-13,102.70540404040405
CU-S0018,2019-03-14,95.55174147727273
CU-S0018,2019-03-15,104.64985984848485
CU-S0018,2019-03-16,65.94061111111111
CU-S0018,2019-03-18,53.756843033509696
CU-S0018,2019-03-19,37.93913580246913
CU-S0018,2019-03-20,33.90941411152949
CU-S0018,2019-03-21,44.858901515151516
CU-S0018,2019-03-22,81.24257142857144
CU-S0018,2019-03-24,81.12388888888889
CU-S0018,2019-03-25,53.28708465608466
CU-S0018,2019-03-26,34.055125000000004
CU-S0018,2019-03-27,29.506666666666664
CU-S0018,2019-03-28,32.99688888888889
CU-S0018,2019-03-29,46.97
CU-S0018,2019-03-30,71.48587121212121
CU-S0018,2019-03-31,45.931111111111115
CU-S0018,2019-04-01,91.73708333333333
CU-S0018,2019-04-08,32.52777777777778
CU-S0018,2019-04-09,34.4330162601626
CU-S0018,2019-04-10,40.878145454545454
CU-S0018,2019-04-11,89.62822222222223
CU-S0018,2019-04-12,78.36694444444444
CU-S0018,2019-04-15,35.44638888888889
CU-S0018,2019-04-16,67.06722222222221
CU-S0018,2019-04-17,47.9384375
CU-S0018,2019-04-18,34.08855158730159
CU-S0018,2019-04-19,35.69835353535353
CU-S0018,2019-04-20,46.17272817460317
CU-S0018,2019-04-21,54.66133333333333
CU-S0018,2019-04-22,29.928333333333335
CU-S0018,2019-04-23,22.8129193533739
CU-S0018,2019-04-24,26.448333333333334
CU-S0018,2019-04-25,28.55685185185185
CU-S0018,2019-04-26,29.941952380952383
CU-S0018,2019-04-27,27.57577777777778
CU-S0018,2019-04-28,26.53882142857143
CU-S0018,2019-04-29,26.97295454545455
CU-S0018,2019-04-30,50.7
CU-S0018,2019-05-01,40.35962401795735
CU-S0018,2019-05-02,46.308262786596124
CU-S0018,2019-05-03,42.119753086419756
CU-S0018,2019-05-04,29.41388888888889
CU-S0018,2019-05-05,34.42
CU-S0018,2019-05-06,31.104761904761904
CU-S0018,2019-05-07,30.97530303030303
CU-S0018,2019-05-08,30.44
CU-S0018,2019-05-09,26.768571428571427
CU-S0018,2019-05-12,24.905544217687073
CU-S0020,2019-02-13,28.766666666666666
CU-S0020,2019-02-14,33.38486616161616
CU-S0020,2019-02-15,38.8311553030303
CU-S0020,2019-02-16,34.89131944444444
CU-S0020,2019-02-17,22.141111111111112
CU-S0020,2019-02-18,26.925347222222218
CU-S0020,2019-02-19,28.429166666666664
CU-S0020,2019-02-20,29.92739898989899
CU-S0020,2019-02-21,33.4897601010101
CU-S0020,2019-02-22,36.76730769230769
CU-S0020,2019-02-24,48.92433080808081
CU-S0020,2019-02-25,57.11527777777778
CU-S0020,2019-02-26,50.48892045454546
CU-S0020,2019-02-27,43.49271464646464
CU-S0020,2019-02-28,34.560385101010105
CU-S0020,2019-03-01,31.901199494949495
CU-S0020,2019-03-02,40.768055555555556
CU-S0020,2019-03-05,36.30205128205128
CU-S0020,2019-03-06,44.87964962121212
CU-S0020,2019-03-07,51.789810606060605
CU-S0020,2019-03-08,50.401493055555555
CU-S0020,2019-03-09,36.687689393939394
CU-S0020,2019-03-10,45.65460858585859
CU-S0020,2019-03-11,67.7418244949495
CU-S0020,2019-03-12,96.10833333333333
CU-S0020,2019-03-13,123.37952861952861
CU-S0020,2019-03-14,124.98440656565657
CU-S0020,2019-03-15,121.0170044191919
CU-S0020,2019-03-16,92.21493055555555
CU-S0020,2019-03-17,66.02134255653228
CU-S0020,2019-03-18,53.791632700632704
CU-S0020,2019-03-19,32.837329545454544
CU-S0020,2019-03-20,36.97872159090909
CU-S0020,2019-03-21,39.659785353535355
CU-S0020,2019-03-22,79.19409722222223
CU-S0020,2019-03-23,99.12534722222222
CU-S0020,2019-03-24,120.6447601010101
CU-S0020,2019-03-25,71.32625946969698
CU-S0020,2019-03-26,44.426631944444445
CU-S0020,2019-03-27,46.250021464646466
CU-S0020,2019-03-28,33.38392361111111
CU-S0020,2019-03-29,57.537891414141406
CU-S0020,2019-03-30,115.17054924242426
CU-S0020,2019-03-31,91.7823106060606
CU-S0020,2019-04-01,109.21190476190476
CU-S0020,2019-04-08,33.26421568627451
CU-S0020,2019-04-09,54.17834595959596
CU-S0020,2019-04-10,72.43952335858586
CU-S0020,2019-04-11,92.58159722222223
CU-S0020,2019-04-12,122.05871843434345
CU-S0020,2019-04-13,93.53679292929293
CU-S0020,2019-04-14,59.799826388888896
CU-S0020,2019-04-15,50.217424242424244
CU-S0020,2019-04-16,50.16161616161616
CU-S0020,2019-04-17,78.0810294117647
CU-S0020,2019-04-18,32.66761904761905
CU-S0020,2019-04-19,40.60059343434343
CU-S0020,2019-04-20,51.65308712121212
CU-S0020,2019-04-21,60.498207070707075
CU-S0020,2019-04-22,30.687689393939394
CU-S0020,2019-04-23,25.072777777777777
CU-S0020,2019-04-24,28.41362584175084
CU-S0020,2019-04-25,31.054715909090913
CU-S0020,2019-04-26,34.245984848484845
CU-S0020,2019-04-27,25.700479797979796
CU-S0020,2019-04-28,28.454185606060605
CU-S0020,2019-04-29,27.105905934343436
CU-S0020,2019-04-30,35.916888888888884
CU-S0020,2019-05-01,54.969684343434345
CU-S0020,2019-05-02,54.85410227272727
CU-S0020,2019-05-03,55.028253367003366
CU-S0020,2019-05-04,40.200022095959596
CU-S0020,2019-05-05,34.741922979797984
CU-S0020,2019-05-06,42.2188446969697
CU-S0020,2019-05-07,38.9538382319435
CU-S0020,2019-05-10,21.313701298701297
CU-S0021,2019-02-13,33.10416666666667
CU-S0021,2019-02-14,38.971666666666664
CU-S0021,2019-02-15,44.60453598484849
CU-S0021,2019-02-16,47.25107744107744
CU-S0021,2019-02-18,32.33900396825397
CU-S0021,2019-02-19,31.948333333333334
CU-S0021,2019-02-20,33.998333333333335
CU-S0021,2019-02-21,38.86701388888889
CU-S0021,2019-02-22,42.45384615384615
CU-S0021,2019-03-01,33.403585858585856
CU-S0021,2019-03-02,43.97326388888889
CU-S0021,2019-03-03,52.72847222222222
CU-S0021,2019-03-04,53.838169191919185
CU-S0021,2019-03-05,51.987323232323234
CU-S0021,2019-03-06,51.89112373737373
CU-S0021,2019-03-07,57.86554292929293
CU-S0021,2019-03-08,56.929513888888884
CU-S0021,2019-03-09,42.09952967171717
CU-S0021,2019-03-10,53.06701388888889
CU-S0021,2019-03-11,75.61371376811594
CU-S0021,2019-03-12,103.71097222222222
CU-S0021,2019-03-13,130.4995202020202
CU-S0021,2019-03-14,131.93759469696968
CU-S0021,2019-03-15,127.1646875
CU-S0021,2019-03-16,97.80590277777777
CU-S0021,2019-03-17,70.36358017135863
CU-S0021,2019-03-18,59.12519019442096
CU-S0021,2019-03-19,67.75833333333334
CU-S0021,2019-03-20,36.86931547619048
CU-S0021,2019-03-21,44.6667297979798
CU-S0021,2019-03-22,88.00894633838384
CU-S0021,2019-03-23,107.84618055555556
CU-S0021,2019-03-24,128.946875
CU-S0021,2019-03-25,80.9453125
CU-S0021,2019-03-26,50.87753156565657
CU-S0021,2019-03-27,52.015991161616164
CU-S0021,2019-03-28,39.13443813131313
CU-S0021,2019-03-29,65.47506944444444
CU-S0021,2019-03-30,129.10254901960784
CU-S0021,2019-04-08,38.75637254901961
CU-S0021,2019-04-09,62.47553661616161
CU-S0021,2019-04-10,81.83045454545454
CU-S0021,2019-04-11,100.03061553030302
CU-S0021,2019-04-12,128.828125
CU-S0021,2019-04-13,99.79374999999999
CU-S0021,2019-04-14,68.16319444444444
CU-S0021,2019-04-15,58.61666666666667
CU-S0021,2019-04-16,58.41701388888888
CU-S0021,2019-04-17,88.10541889483066
CU-S0021,2019-04-18,36.64658333333333
CU-S0021,2019-04-19,45.50839962121213
CU-S0021,2019-04-20,57.920138888888886
CU-S0021,2019-04-21,77.93892344497608
CU-S0021,2019-04-22,39.92039772727273
CU-S0021,2019-04-23,26.106180555555554
CU-S0021,2019-04-24,32.210780303030305
CU-S0021,2019-04-25,33.51925438596491
CU-S0021,2019-04-26,36.78367424242424
CU-S0021,2019-04-27,34.52678604224059
CU-S0021,2019-04-28,33.075694444444444
CU-S0021,2019-04-29,30.587623106060605
CU-S0021,2019-04-30,42.18814393939394
CU-S0021,2019-05-01,64.28797348484848
CU-S0021,2019-05-02,69.00703282828283
CU-S0021,2019-05-03,60.30956439393939
CU-S0021,2019-05-04,47.428125
CU-S0021,2019-05-05,40.71674873737374
CU-S0021,2019-05-06,47.99409722222222
CU-S0021,2019-05-07,42.531701388888884
CU-S0021,2019-05-08,35.16911616161617
CU-S0021,2019-05-09,29.720138888888886
CU-S0021,2019-05-10,26.225805555555556
CU-S0021,2019-05-11,28.871602564102567
CU-S0021,2019-05-12,33.02916666666667
CU-S0022,2019-02-13,36.608333333333334
CU-S0022,2019-02-14,35.67486111111111
CU-S0022,2019-02-15,41.13431186868687
CU-S0022,2019-02-16,34.084375
CU-S0022,2019-02-17,23.511448863636364
CU-S0022,2019-02-18,27.935419823232323
CU-S0022,2019-02-19,29.42395833333333
CU-S0022,2019-02-20,33.26111111111111
CU-S0022,2019-02-21,38.186875
CU-S0022,2019-02-22,37.01995920745921
CU-S0022,2019-02-24,56.94992424242424
CU-S0022,2019-02-25,56.67911616161616
CU-S0022,2019-02-26,57.13052083333333
CU-S0022,2019-02-27,47.2784154040404
CU-S0022,2019-02-28,35.70780934343434
CU-S0022,2019-03-01,32.690527146464646
CU-S0022,2019-03-02,35.3911994949495
CU-S0022,2019-03-03,42.953125
CU-S0022,2019-03-04,48.52936553030303
CU-S0022,2019-03-05,41.88195707070707
CU-S0022,2019-03-06,43.67042297979798
CU-S0022,2019-03-07,55.25907196969697
CU-S0022,2019-03-08,46.59088383838384
CU-S0022,2019-03-09,33.94756944444445
CU-S0022,2019-03-10,46.342013888888886
CU-S0022,2019-03-11,59.68210227272727
CU-S0022,2019-03-12,73.49104482323231
CU-S0022,2019-03-13,92.22029671717172
CU-S0022,2019-03-14,104.7752904040404
CU-S0022,2019-03-15,109.03515590689504
CU-S0022,2019-03-16,88.19444444444444
CU-S0022,2019-03-17,64.14375
CU-S0022,2019-03-18,54.18670770202021
CU-S0022,2019-03-19,34.57805555555556
CU-S0022,2019-03-20,31.755429292929293
CU-S0022,2019-03-21,36.69174116161616
CU-S0022,2019-03-22,57.61914141414142
CU-S0022,2019-03-23,87.80381944444444
CU-S0022,2019-03-24,84.65798611111111
CU-S0022,2019-03-25,58.72479166666667
CU-S0022,2019-03-26,34.88842171717172
CU-S0022,2019-03-27,40.08082859848485
CU-S0022,2019-03-28,30.174153198653197
CU-S0022,2019-03-29,44.85202777777778
CU-S0022,2019-03-30,75.93472222222222
CU-S0022,2019-03-31,64.14340277777778
CU-S0022,2019-04-01,49.83571428571429
CU-S0022,2019-04-08,27.772549019607844
CU-S0022,2019-04-09,41.96238636363636
CU-S0022,2019-04-10,50.17250000000001
CU-S0022,2019-04-11,72.40343750000001
CU-S0022,2019-04-12,93.95520833333335
CU-S0022,2019-04-13,74.1517361111111
CU-S0022,2019-04-14,52.63055555555556
CU-S0022,2019-04-15,51.47430555555555
CU-S0022,2019-04-16,42.601388888888884
CU-S0022,2019-04-17,42.351466131907316
CU-S0022,2019-04-18,34.25677398989899
CU-S0022,2019-04-19,40.16997474747475
CU-S0022,2019-04-20,50.86543560606061
CU-S0022,2019-04-21,59.521780303030305
CU-S0022,2019-04-22,34.534804292929294
CU-S0022,2019-04-23,25.327080176767677
CU-S0022,2019-04-24,31.301041666666666
CU-S0022,2019-04-25,32.127761994949495
CU-S0022,2019-04-26,36.88467803030303
CU-S0022,2019-04-27,29.695138888888888
CU-S0022,2019-04-28,27.554513888888888
CU-S0022,2019-04-29,26.387733585858584
CU-S0022,2019-04-30,45.16916666666666
CU-S0022,2019-05-01,49.26832070707071
CU-S0022,2019-05-02,53.08503156565657
CU-S0022,2019-05-03,52.209409722222226
CU-S0022,2019-05-04,37.02123737373737
CU-S0022,2019-05-05,33.343402777777776
CU-S0022,2019-05-06,36.19043560606061
CU-S0022,2019-05-07,32.132035984848486
CU-S0022,2019-05-08,30.016660353535354
CU-S0022,2019-05-09,25.201104797979795
CU-S0022,2019-05-10,23.11230429292929
CU-S0022,2019-05-11,25.520833333333332
CU-S0022,2019-05-12,27.99212962962963
CU-S0023,2019-02-13,27.52916666666666
CU-S0023,2019-02-14,39.595378787878786
CU-S0023,2019-02-15,47.85590277777778
CU-S0023,2019-02-16,37.83518623737374
CU-S0023,2019-02-17,20.730533459595957
CU-S0023,2019-02-18,22.45568181818182
CU-S0023,2019-02-19,22.675573083778968
CU-S0023,2019-02-21,34.06798701298701
CU-S0023,2019-02-22,33.76667862838916
CU-S0023,2019-02-23,39.76489750445633
CU-S0023,2019-02-24,36.802834595959595
CU-S0023,2019-02-25,35.60675098814229
CU-S0023,2019-02-26,42.46240214646465
CU-S0023,2019-02-27,41.60579545454545
CU-S0023,2019-02-28,37.103508771929825
CU-S0023,2019-03-03,30.65513528138528
CU-S0023,2019-03-04,22.539583333333333
CU-S0023,2019-03-05,22.99146464646465
CU-S0023,2019-03-06,35.05246843434343
CU-S0023,2019-03-07,41.97188888888889
CU-S0023,2019-03-10,29.2145
CU-S0023,2019-03-11,58.63153409090909
CU-S0023,2019-03-12,87.43627450980392
CU-S0023,2019-03-13,84.2915625
CU-S0023,2019-03-14,95.33125
CU-S0023,2019-03-15,74.83840579710144
CU-S0023,2019-03-18,40.164833333333334
CU-S0023,2019-03-19,32.9619074074074
CU-S0023,2019-03-20,26.492622294372296
CU-S0023,2019-03-21,26.194131794131792
CU-S0023,2019-03-22,60.09530303030303
CU-S0023,2019-03-23,80.68368055555555
CU-S0023,2019-03-24,79.31778409090909
CU-S0023,2019-03-25,59.278484848484844
CU-S0023,2019-03-26,26.436237373737374
CU-S0023,2019-03-27,31.401909236596737
CU-S0023,2019-03-28,25.022782369146004
CU-S0023,2019-03-29,38.803623737373734
CU-S0023,2019-03-30,59.208333333333336
CU-S0023,2019-03-31,58.7333648989899
CU-S0023,2019-04-01,91.01190476190477
CU-S0023,2019-04-08,24.924166666666668
CU-S0023,2019-04-09,32.51188405797102
CU-S0023,2019-04-10,34.39618055555555
CU-S0023,2019-04-11,53.8389237199582
CU-S0023,2019-04-12,45.155366161616165
CU-S0023,2019-04-13,39.63729166666666
CU-S0023,2019-04-14,42.90160669191919
CU-S0023,2019-04-15,32.50091856060606
CU-S0023,2019-04-16,24.160416666666666
CU-S0023,2019-04-17,22.419483405483405
CU-S0023,2019-04-18,39.8560606060606
CU-S0023,2019-04-19,29.531523809523808
CU-S0023,2019-04-20,41.363983585858584
CU-S0023,2019-04-21,41.30595238095238
CU-S0023,2019-04-22,31.304861111111112
CU-S0023,2019-04-23,17.233361001317522
CU-S0023,2019-04-24,16.964583333333334
CU-S0023,2019-04-25,27.05749639249639
CU-S0023,2019-04-26,25.153198653198658
CU-S0023,2019-04-29,21.761982905982904
CU-S0023,2019-04-30,27.95047135416667
CU-S0023,2019-05-01,29.08534759358289
CU-S0023,2019-05-02,35.35516965774248
CU-S0023,2019-05-03,29.071234217171718
CU-S0023,2019-05-04,29.470981691919192
CU-S0023,2019-05-05,22.43253787878788
CU-S0023,2019-05-06,25.662222222222223
CU-S0023,2019-05-07,24.819046717171716
CU-S0023,2019-05-08,29.759722222222223
CU-S0023,2019-05-09,20.554861111111112
CU-S0023,2019-05-10,18.818368055555556
CU-S0023,2019-05-11,20.168506944444445
CU-S0023,2019-05-12,22.054646464646467
CU-S0024,2019-02-13,17.216313131313132
CU-S0024,2019-02-14,22.421123737373737
CU-S0024,2019-02-15,25.386947601010096
CU-S0024,2019-02-16,30.672760942760945
CU-S0024,2019-02-17,13.900124007936506
CU-S0024,2019-02-18,18.922367424242424
CU-S0024,2019-02-19,19.71686111111111
CU-S0024,2019-02-20,20.46419823232323
CU-S0024,2019-02-21,20.60697601010101
CU-S0024,2019-02-22,24.956742424242425
CU-S0024,2019-02-23,28.821376262626263
CU-S0024,2019-02-24,31.018863636363637
CU-S0024,2019-02-25,35.145078914141415
CU-S0024,2019-02-26,32.834535984848486
CU-S0024,2019-02-27,26.285731691919192
CU-S0024,2019-02-28,23.280533459595958
CU-S0024,2019-03-01,21.360033459595957
CU-S0024,2019-03-02,17.40820707070707
CU-S0024,2019-03-04,34.69952861952862
CU-S0024,2019-03-05,28.54978851010101
CU-S0024,2019-03-06,30.293181818181818
CU-S0024,2019-03-07,31.56379734848485
CU-S0024,2019-03-08,35.98827651515152
CU-S0024,2019-03-09,26.276000631313128
CU-S0024,2019-03-10,27.469599116161618
CU-S0024,2019-03-11,33.91301452020202
CU-S0024,2019-03-12,44.09466856060606
CU-S0024,2019-03-13,66.2318023989899
CU-S0024,2019-03-14,69.89896284271283
CU-S0024,2019-03-15,80.2847380050505
CU-S0024,2019-03-16,57.588974116161616
CU-S0024,2019-03-17,33.56414141414141
CU-S0024,2019-03-18,37.72084447716027
CU-S0024,2019-03-19,24.23652146464646
CU-S0024,2019-03-20,27.323469065656568
CU-S0024,2019-03-21,27.452051163812033
CU-S0024,2019-03-22,41.47872159090909
CU-S0024,2019-03-23,52.85272411616162
CU-S0024,2019-03-24,78.37353219696969
CU-S0024,2019-03-25,39.791651515151514
CU-S0024,2019-03-26,27.912360479797982
CU-S0024,2019-03-27,34.455932765151516
CU-S0024,2019-03-28,23.702070707070703
CU-S0024,2019-03-29,33.56862689393939
CU-S0024,2019-03-30,72.20721275252525
CU-S0024,2019-03-31,54.05021780303031
CU-S0024,2019-04-01,53.99027056277056
CU-S0024,2019-04-08,26.90402852049911
CU-S0024,2019-04-09,36.14118371212121
CU-S0024,2019-04-10,42.99616477272727
CU-S0024,2019-04-11,50.33695202020203
CU-S0024,2019-04-12,67.5799494949495
CU-S0024,2019-04-13,58.33013404882155
CU-S0024,2019-04-14,35.64066287878788
CU-S0024,2019-04-15,30.781991792929293
CU-S0024,2019-04-16,30.182309974747472
CU-S0024,2019-04-17,42.96495378787879
CU-S0024,2019-04-18,19.675304545454544
CU-S0024,2019-04-19,27.806039141414143
CU-S0024,2019-04-20,31.809944444444444
CU-S0024,2019-04-21,38.701267255892255
CU-S0024,2019-04-22,20.372670454545453
CU-S0024,2019-04-23,17.947306186868687
CU-S0024,2019-04-24,19.212434974747474
CU-S0024,2019-04-25,21.479489898989897
CU-S0024,2019-04-26,25.14138068181818
CU-S0024,2019-04-27,18.94998484848485
CU-S0024,2019-04-28,20.26127840909091
CU-S0024,2019-04-29,18.404123737373737
CU-S0024,2019-04-30,25.10708712121212
CU-S0024,2019-05-01,34.499604166666664
CU-S0024,2019-05-02,32.22035732323232
CU-S0024,2019-05-03,33.239094065656566
CU-S0024,2019-05-04,27.035073863636367
CU-S0024,2019-05-05,24.362920454545456
CU-S0024,2019-05-06,28.147488005050505
CU-S0024,2019-05-07,27.010011363636362
CU-S0024,2019-05-08,24.79813573232323
CU-S0024,2019-05-09,20.984308712121212
CU-S0024,2019-05-10,21.479306186868687
CU-S0024,2019-05-11,19.395967630853992
CU-S0024,2019-05-12,23.258132435465768
CU-S0025,2019-02-13,32.294318181818184
CU-S0025,2019-02-14,34.287032828282825
CU-S0025,2019-02-15,38.59506313131313
CU-S0025,2019-02-16,42.236805555555556
CU-S0025,2019-02-21,31.05851851851852
CU-S0025,2019-02-22,41.22371794871795
CU-S0025,2019-02-25,51.675925925925924
CU-S0025,2019-02-26,56.95784632034632
CU-S0025,2019-02-27,35.60516666666667
CU-S0025,2019-02-28,37.54965277777778
CU-S0025,2019-03-01,33.64958964646465
CU-S0025,2019-03-02,54.68564814814815
CU-S0025,2019-03-03,41.18333333333334
CU-S0025,2019-03-04,57.35000000000001
CU-S0025,2019-03-06,42.745849398839134
CU-S0025,2019-03-07,49.39517361111111
CU-S0025,2019-03-08,51.11838068181819
CU-S0025,2019-03-09,38.89390151515152
CU-S0025,2019-03-10,41.467460317460315
CU-S0025,2019-03-12,77.91662962962963
CU-S0025,2019-03-13,121.40457702020201
CU-S0025,2019-03-14,122.29305555555555
CU-S0025,2019-03-15,119.18368055555555
CU-S0025,2019-03-16,94.08571428571429
CU-S0025,2019-03-21,40.92272727272728
CU-S0025,2019-03-22,71.45458017676768
CU-S0025,2019-03-23,96.64794188861985
CU-S0025,2019-03-24,120.02152777777776
CU-S0025,2019-03-25,68.79884259259259
CU-S0025,2019-03-26,42.04065972222222
CU-S0025,2019-03-27,50.8209375
CU-S0025,2019-03-28,36.18377777777778
CU-S0025,2019-03-29,61.50451388888889
CU-S0025,2019-03-30,118.07916666666667
CU-S0025,2019-03-31,86.34895833333333
CU-S0025,2019-04-01,97.95952380952382
CU-S0025,2019-04-18,32.5475
CU-S0025,2019-04-19,40.41472451790633
CU-S0025,2019-04-22,33.56796401515152
CU-S0025,2019-04-23,26.291319444444444
CU-S0025,2019-04-24,27.98967391304348
CU-S0025,2019-04-25,32.868249999999996
CU-S0025,2019-04-26,39.11226190476191
CU-S0025,2019-04-27,26.460020833333335
CU-S0025,2019-04-28,30.57638888888889
CU-S0025,2019-04-29,30.050440771349862
CU-S0025,2019-04-30,36.43736111111111
CU-S0025,2019-05-01,51.952209595959594
CU-S0025,2019-05-02,55.925000000000004
CU-S0025,2019-05-03,75.13131585081585
CU-S0025,2019-05-09,25.406541666666666
CU-S0026,2019-02-14,34.80000000000001
CU-S0026,2019-02-15,34.80000000000001
CU-S0026,2019-02-16,34.8
CU-S0026,2019-02-18,34.79270833333333
CU-S0026,2019-03-27,30.03333333333333
CU-S0026,2019-03-28,35.79427083333334
CU-S0026,2019-03-29,44.086143790849675
CU-S0026,2019-03-30,52.60000000000003
CU-S0026,2019-03-31,52.600000000000016
CU-S0026,2019-04-01,52.600000000000016
CU-S0026,2019-04-08,252.45245098039214
CU-S0026,2019-04-09,33.09479166666666
CU-S0026,2019-04-10,145.6129513888889
CU-S0026,2019-04-11,1389.9847222222224
CU-S0026,2019-04-12,74.04965277777778
CU-S0026,2019-04-13,32.29270833333334
CU-S0026,2019-04-14,46.4628472222222
CU-S0026,2019-04-15,45.15486111111111
CU-S0026,2019-04-16,43.48715277777777
CU-S0026,2019-04-17,724.5737254901961
CU-S0026,2019-04-18,43.15513888888889
CU-S0026,2019-04-19,33.80416666666667
CU-S0026,2019-04-20,52.92991506855144
CU-S0026,2019-04-21,58.0
CU-S0026,2019-04-22,45.60909090909091
CU-S0026,2019-04-23,14.175444444444445
CU-S0026,2019-04-24,24.35692996289425
CU-S0026,2019-04-25,30.096464646464643
CU-S0026,2019-04-26,30.906111111111112
CU-S0026,2019-04-29,20.933137626262624
CU-S0026,2019-04-30,29.55515068103313
CU-S0026,2019-05-01,33.55013227513227
CU-S0026,2019-05-02,45.07840242741551
CU-S0026,2019-05-03,30.189166666666665
CU-S0026,2019-05-04,28.83055555555556
CU-S0026,2019-05-07,145.88555555555556
CU-S0026,2019-05-08,30.798275482093665
CU-S0026,2019-05-09,24.364583333333332
CU-S0026,2019-05-10,22.910159420289855
CU-S0027,2019-02-14,35.561766233766235
